date,bitcoin,btc
2017-10-23 06:56:00,67,5
2017-10-23 07:04:00,63,4
2017-10-23 07:12:00,47,2
2017-10-23 07:20:00,50,3
2017-10-23 07:28:00,69,9
2017-10-23 07:36:00,47,4
2017-10-23 07:44:00,56,4
2017-10-23 07:52:00,58,2
2017-10-23 08:00:00,58,4
2017-10-23 08:08:00,56,2
2017-10-23 08:16:00,53,3
2017-10-23 08:24:00,58,5
2017-10-23 08:32:00,69,3
2017-10-23 08:40:00,51,2
2017-10-23 08:48:00,67,3
2017-10-23 08:56:00,68,3
2017-10-23 09:04:00,51,1
2017-10-23 09:12:00,54,4
2017-10-23 09:20:00,59,2
2017-10-23 09:28:00,73,3
2017-10-23 09:36:00,67,3
2017-10-23 09:44:00,61,4
2017-10-23 09:52:00,55,2
2017-10-23 10:00:00,53,3
2017-10-23 10:08:00,57,3
2017-10-23 10:16:00,54,5
2017-10-23 10:24:00,62,2
2017-10-23 10:32:00,60,4
2017-10-23 10:40:00,47,2
2017-10-23 10:48:00,65,2
2017-10-23 10:56:00,74,4
2017-10-23 11:04:00,66,5
2017-10-23 11:12:00,65,4
2017-10-23 11:20:00,56,3
2017-10-23 11:28:00,49,3
2017-10-23 11:36:00,48,3
2017-10-23 11:44:00,46,2
2017-10-23 11:52:00,65,2
2017-10-23 12:00:00,74,3
2017-10-23 12:08:00,65,3
2017-10-23 12:16:00,59,3
2017-10-23 12:24:00,72,2
2017-10-23 12:32:00,61,6
2017-10-23 12:40:00,68,4
2017-10-23 12:48:00,62,6
2017-10-23 12:56:00,59,3
2017-10-23 13:04:00,69,3
2017-10-23 13:12:00,67,2
2017-10-23 13:20:00,65,4
2017-10-23 13:28:00,73,5
2017-10-23 13:36:00,71,1
2017-10-23 13:44:00,73,3
2017-10-23 13:52:00,70,5
2017-10-23 14:00:00,67,5
2017-10-23 14:08:00,77,4
2017-10-23 14:16:00,72,5
2017-10-23 14:24:00,74,3
2017-10-23 14:32:00,65,3
2017-10-23 14:40:00,74,5
2017-10-23 14:48:00,60,1
2017-10-23 14:56:00,75,5
2017-10-23 15:04:00,60,3
2017-10-23 15:12:00,61,3
2017-10-23 15:20:00,73,3
2017-10-23 15:28:00,57,1
2017-10-23 15:36:00,72,2
2017-10-23 15:44:00,67,3
2017-10-23 15:52:00,75,3
2017-10-23 16:00:00,62,5
2017-10-23 16:08:00,71,5
2017-10-23 16:16:00,84,2
2017-10-23 16:24:00,73,2
2017-10-23 16:32:00,70,1
2017-10-23 16:40:00,57,3
2017-10-23 16:48:00,66,3
2017-10-23 16:56:00,67,2
2017-10-23 17:04:00,57,4
2017-10-23 17:12:00,67,2
2017-10-23 17:20:00,66,4
2017-10-23 17:28:00,65,2
2017-10-23 17:36:00,73,2
2017-10-23 17:44:00,59,2
2017-10-23 17:52:00,70,3
2017-10-23 18:00:00,66,3
2017-10-23 18:08:00,58,2
2017-10-23 18:16:00,74,4
2017-10-23 18:24:00,70,5
2017-10-23 18:32:00,68,4
2017-10-23 18:40:00,65,2
2017-10-23 18:48:00,66,4
2017-10-23 18:56:00,64,3
2017-10-23 19:04:00,75,4
2017-10-23 19:12:00,63,3
2017-10-23 19:20:00,67,2
2017-10-23 19:28:00,75,3
2017-10-23 19:36:00,63,2
2017-10-23 19:44:00,79,4
2017-10-23 19:52:00,75,3
2017-10-23 20:00:00,79,4
2017-10-23 20:08:00,74,1
2017-10-23 20:16:00,79,7
2017-10-23 20:24:00,73,5
2017-10-23 20:32:00,74,7
2017-10-23 20:40:00,75,2
2017-10-23 20:48:00,72,4
2017-10-23 20:56:00,68,1
2017-10-23 21:04:00,64,5
2017-10-23 21:12:00,67,3
2017-10-23 21:20:00,71,3
2017-10-23 21:28:00,73,4
2017-10-23 21:36:00,67,3
2017-10-23 21:44:00,79,4
2017-10-23 21:52:00,93,5
2017-10-23 22:00:00,73,2
2017-10-23 22:08:00,87,4
2017-10-23 22:16:00,78,6
2017-10-23 22:24:00,85,4
2017-10-23 22:32:00,78,8
2017-10-23 22:40:00,71,2
2017-10-23 22:48:00,87,4
2017-10-23 22:56:00,79,4
2017-10-23 23:04:00,72,4
2017-10-23 23:12:00,81,3
2017-10-23 23:20:00,71,2
2017-10-23 23:28:00,67,3
2017-10-23 23:36:00,100,4
2017-10-23 23:44:00,82,4
2017-10-23 23:52:00,69,4
2017-10-24 00:00:00,80,2
2017-10-24 00:00:00,51,1
2017-10-24 00:08:00,52,1
2017-10-24 00:16:00,54,2
2017-10-24 00:24:00,44,3
2017-10-24 00:32:00,43,2
2017-10-24 00:40:00,60,1
2017-10-24 00:48:00,51,2
2017-10-24 00:56:00,52,1
2017-10-24 01:04:00,61,1
2017-10-24 01:12:00,56,4
2017-10-24 01:20:00,56,2
2017-10-24 01:28:00,77,3
2017-10-24 01:36:00,69,2
2017-10-24 01:44:00,80,6
2017-10-24 01:52:00,65,4
2017-10-24 02:00:00,82,3
2017-10-24 02:08:00,79,3
2017-10-24 02:16:00,85,5
2017-10-24 02:24:00,100,4
2017-10-24 02:32:00,84,2
2017-10-24 02:40:00,86,5
2017-10-24 02:48:00,77,7
2017-10-24 02:56:00,71,4
2017-10-24 03:04:00,77,3
2017-10-24 03:12:00,79,5
2017-10-24 03:20:00,73,4
2017-10-24 03:28:00,77,1
2017-10-24 03:36:00,66,7
2017-10-24 03:44:00,71,2
2017-10-24 03:52:00,69,4
2017-10-24 04:00:00,78,4
2017-10-24 04:08:00,77,4
2017-10-24 04:16:00,78,3
2017-10-24 04:24:00,62,4
2017-10-24 04:32:00,72,1
2017-10-24 04:40:00,76,4
2017-10-24 04:48:00,70,4
2017-10-24 04:56:00,65,4
2017-10-24 05:04:00,68,5
2017-10-24 05:12:00,57,5
2017-10-24 05:20:00,84,5
2017-10-24 05:28:00,66,5
2017-10-24 05:36:00,72,5
2017-10-24 05:44:00,72,5
2017-10-24 05:52:00,56,5
2017-10-24 06:00:00,71,6
2017-10-24 06:08:00,59,2
2017-10-24 06:16:00,62,4
2017-10-24 06:24:00,64,5
2017-10-24 06:32:00,63,6
2017-10-24 06:40:00,59,5
2017-10-24 06:48:00,67,4
2017-10-24 06:56:00,59,2
2017-10-24 07:04:00,72,3
2017-10-24 07:12:00,66,5
2017-10-24 07:20:00,73,4
2017-10-24 07:28:00,60,3
2017-10-24 07:36:00,62,5
2017-10-24 07:44:00,64,3
2017-10-24 07:52:00,67,5
2017-10-24 08:00:00,64,2
2017-10-24 08:08:00,56,4
2017-10-24 08:16:00,62,5
2017-10-24 08:24:00,50,3
2017-10-24 08:32:00,61,2
2017-10-24 08:40:00,58,3
2017-10-24 08:48:00,56,4
2017-10-24 08:56:00,62,4
2017-10-24 09:04:00,54,4
2017-10-24 09:12:00,51,4
2017-10-24 09:20:00,52,3
2017-10-24 09:28:00,57,4
2017-10-24 09:36:00,60,3
2017-10-24 09:44:00,47,3
2017-10-24 09:52:00,49,2
2017-10-24 10:00:00,54,2
2017-10-24 10:08:00,49,3
2017-10-24 10:16:00,63,2
2017-10-24 10:24:00,51,3
2017-10-24 10:32:00,62,2
2017-10-24 10:40:00,47,2
2017-10-24 10:48:00,60,4
2017-10-24 10:56:00,50,2
2017-10-24 11:04:00,47,5
2017-10-24 11:12:00,52,4
2017-10-24 11:20:00,53,3
2017-10-24 11:28:00,48,3
2017-10-24 11:36:00,50,1
2017-10-24 11:44:00,55,2
2017-10-24 11:52:00,46,3
2017-10-24 12:00:00,56,4
2017-10-24 12:08:00,51,4
2017-10-24 12:16:00,52,3
2017-10-24 12:24:00,50,2
2017-10-24 12:32:00,50,2
2017-10-24 12:40:00,51,3
2017-10-24 12:48:00,58,3
2017-10-24 12:56:00,56,2
2017-10-24 13:04:00,52,1
2017-10-24 13:12:00,50,2
2017-10-24 13:20:00,54,2
2017-10-24 13:28:00,53,3
2017-10-24 13:36:00,56,1
2017-10-24 13:44:00,57,2
2017-10-24 13:52:00,54,1
2017-10-24 14:00:00,52,3
2017-10-24 14:08:00,48,2
2017-10-24 14:16:00,55,2
2017-10-24 14:24:00,47,3
2017-10-24 14:32:00,57,3
2017-10-24 14:40:00,49,2
2017-10-24 14:48:00,58,4
2017-10-24 14:56:00,51,4
2017-10-24 15:04:00,56,4
2017-10-24 15:12:00,53,3
2017-10-24 15:20:00,60,3
2017-10-24 15:28:00,51,2
2017-10-24 15:36:00,58,2
2017-10-24 15:44:00,66,2
2017-10-24 15:52:00,46,2
2017-10-24 16:00:00,53,4
2017-10-24 16:08:00,57,3
2017-10-24 16:16:00,57,3
2017-10-24 16:24:00,54,4
2017-10-24 16:32:00,53,3
2017-10-24 16:40:00,52,2
2017-10-24 16:48:00,52,2
2017-10-24 16:56:00,61,2
2017-10-24 17:04:00,50,3
2017-10-24 17:12:00,53,3
2017-10-24 17:20:00,55,4
2017-10-24 17:28:00,47,2
2017-10-24 17:36:00,56,2
2017-10-24 17:44:00,55,3
2017-10-24 17:52:00,48,2
2017-10-24 18:00:00,64,2
2017-10-24 18:08:00,53,2
2017-10-24 18:16:00,45,1
2017-10-24 18:24:00,58,2
2017-10-24 18:32:00,49,3
2017-10-24 18:40:00,44,1
2017-10-24 18:48:00,57,4
2017-10-24 18:56:00,57,3
2017-10-24 19:04:00,56,2
2017-10-24 19:12:00,54,2
2017-10-24 19:20:00,66,2
2017-10-24 19:28:00,65,2
2017-10-24 19:36:00,63,2
2017-10-24 19:44:00,62,4
2017-10-24 19:52:00,62,2
2017-10-24 20:00:00,72,3
2017-10-24 20:08:00,69,0
2017-10-24 20:16:00,73,2
2017-10-24 20:24:00,75,3
2017-10-24 20:32:00,68,3
2017-10-24 20:40:00,66,3
2017-10-24 20:48:00,76,3
2017-10-24 20:56:00,63,3
2017-10-24 21:04:00,78,4
2017-10-24 21:12:00,84,3
2017-10-24 21:20:00,80,2
2017-10-24 21:28:00,81,4
2017-10-24 21:36:00,77,3
2017-10-24 21:44:00,81,4
2017-10-24 21:52:00,85,4
2017-10-24 22:00:00,79,2
2017-10-24 22:08:00,91,2
2017-10-24 22:16:00,75,4
2017-10-24 22:24:00,72,2
2017-10-24 22:32:00,80,1
2017-10-24 22:40:00,68,1
2017-10-24 22:48:00,66,1
2017-10-24 22:56:00,60,1
2017-10-24 23:04:00,81,4
2017-10-24 23:12:00,66,2
2017-10-24 23:20:00,52,2
2017-10-24 23:28:00,70,1
2017-10-24 23:36:00,59,3
2017-10-24 23:44:00,56,2
2017-10-24 23:52:00,51,1
2017-10-25 00:00:00,60,3
2017-10-25 00:00:00,69,4
2017-10-25 00:08:00,64,3
2017-10-25 00:16:00,72,3
2017-10-25 00:24:00,74,1
2017-10-25 00:32:00,60,4
2017-10-25 00:40:00,66,2
2017-10-25 00:48:00,76,1
2017-10-25 00:56:00,58,6
2017-10-25 01:04:00,58,2
2017-10-25 01:12:00,61,3
2017-10-25 01:20:00,78,3
2017-10-25 01:28:00,82,4
2017-10-25 01:36:00,74,4
2017-10-25 01:44:00,82,3
2017-10-25 01:52:00,90,5
2017-10-25 02:00:00,78,3
2017-10-25 02:08:00,79,2
2017-10-25 02:16:00,81,5
2017-10-25 02:24:00,76,2
2017-10-25 02:32:00,69,3
2017-10-25 02:40:00,73,5
2017-10-25 02:48:00,75,5
2017-10-25 02:56:00,93,6
2017-10-25 03:04:00,84,3
2017-10-25 03:12:00,66,4
2017-10-25 03:20:00,75,2
2017-10-25 03:28:00,79,3
2017-10-25 03:36:00,86,3
2017-10-25 03:44:00,74,1
2017-10-25 03:52:00,75,1
2017-10-25 04:00:00,60,3
2017-10-25 04:08:00,81,4
2017-10-25 04:16:00,69,5
2017-10-25 04:24:00,87,4
2017-10-25 04:32:00,73,3
2017-10-25 04:40:00,87,2
2017-10-25 04:48:00,67,4
2017-10-25 04:56:00,78,3
2017-10-25 05:04:00,81,4
2017-10-25 05:12:00,71,3
2017-10-25 05:20:00,80,3
2017-10-25 05:28:00,69,3
2017-10-25 05:36:00,82,7
2017-10-25 05:44:00,70,3
2017-10-25 05:52:00,73,6
2017-10-25 06:00:00,80,4
2017-10-25 06:08:00,80,4
2017-10-25 06:16:00,67,1
2017-10-25 06:24:00,66,4
2017-10-25 06:32:00,57,4
2017-10-25 06:40:00,73,5
2017-10-25 06:48:00,67,1
2017-10-25 06:56:00,69,3
2017-10-25 07:04:00,72,4
2017-10-25 07:12:00,58,3
2017-10-25 07:20:00,63,2
2017-10-25 07:28:00,67,6
2017-10-25 07:36:00,58,3
2017-10-25 07:44:00,62,4
2017-10-25 07:52:00,55,3
2017-10-25 08:00:00,71,3
2017-10-25 08:08:00,60,3
2017-10-25 08:16:00,62,5
2017-10-25 08:24:00,45,2
2017-10-25 08:32:00,58,3
2017-10-25 08:40:00,58,2
2017-10-25 08:48:00,41,2
2017-10-25 08:56:00,57,4
2017-10-25 09:04:00,45,2
2017-10-25 09:12:00,56,2
2017-10-25 09:20:00,61,5
2017-10-25 09:28:00,58,1
2017-10-25 09:36:00,48,2
2017-10-25 09:44:00,54,4
2017-10-25 09:52:00,45,2
2017-10-25 10:00:00,57,3
2017-10-25 10:08:00,54,2
2017-10-25 10:16:00,55,1
2017-10-25 10:24:00,59,2
2017-10-25 10:32:00,63,2
2017-10-25 10:40:00,54,2
2017-10-25 10:48:00,65,4
2017-10-25 10:56:00,54,2
2017-10-25 11:04:00,51,1
2017-10-25 11:12:00,59,1
2017-10-25 11:20:00,52,3
2017-10-25 11:28:00,56,4
2017-10-25 11:36:00,54,3
2017-10-25 11:44:00,63,1
2017-10-25 11:52:00,65,2
2017-10-25 12:00:00,56,1
2017-10-25 12:08:00,61,2
2017-10-25 12:16:00,55,4
2017-10-25 12:24:00,50,4
2017-10-25 12:32:00,61,4
2017-10-25 12:40:00,58,2
2017-10-25 12:48:00,53,3
2017-10-25 12:56:00,56,3
2017-10-25 13:04:00,56,3
2017-10-25 13:12:00,62,3
2017-10-25 13:20:00,61,1
2017-10-25 13:28:00,59,2
2017-10-25 13:36:00,61,4
2017-10-25 13:44:00,58,1
2017-10-25 13:52:00,62,4
2017-10-25 14:00:00,65,1
2017-10-25 14:08:00,58,4
2017-10-25 14:16:00,65,1
2017-10-25 14:24:00,64,2
2017-10-25 14:32:00,72,2
2017-10-25 14:40:00,57,1
2017-10-25 14:48:00,69,3
2017-10-25 14:56:00,62,2
2017-10-25 15:04:00,59,2
2017-10-25 15:12:00,64,2
2017-10-25 15:20:00,64,4
2017-10-25 15:28:00,71,3
2017-10-25 15:36:00,63,3
2017-10-25 15:44:00,64,3
2017-10-25 15:52:00,67,4
2017-10-25 16:00:00,67,1
2017-10-25 16:08:00,78,5
2017-10-25 16:16:00,60,5
2017-10-25 16:24:00,66,3
2017-10-25 16:32:00,61,2
2017-10-25 16:40:00,57,3
2017-10-25 16:48:00,63,3
2017-10-25 16:56:00,61,1
2017-10-25 17:04:00,62,2
2017-10-25 17:12:00,59,2
2017-10-25 17:20:00,47,2
2017-10-25 17:28:00,56,2
2017-10-25 17:36:00,61,3
2017-10-25 17:44:00,56,2
2017-10-25 17:52:00,59,2
2017-10-25 18:00:00,61,2
2017-10-25 18:08:00,50,2
2017-10-25 18:16:00,53,2
2017-10-25 18:24:00,59,4
2017-10-25 18:32:00,48,1
2017-10-25 18:40:00,60,1
2017-10-25 18:48:00,49,2
2017-10-25 18:56:00,53,3
2017-10-25 19:04:00,60,3
2017-10-25 19:12:00,53,4
2017-10-25 19:20:00,56,2
2017-10-25 19:28:00,54,1
2017-10-25 19:36:00,53,2
2017-10-25 19:44:00,55,2
2017-10-25 19:52:00,56,3
2017-10-25 20:00:00,55,2
2017-10-25 20:08:00,59,1
2017-10-25 20:16:00,61,3
2017-10-25 20:24:00,63,5
2017-10-25 20:32:00,58,2
2017-10-25 20:40:00,55,2
2017-10-25 20:48:00,52,2
2017-10-25 20:56:00,67,2
2017-10-25 21:04:00,51,1
2017-10-25 21:12:00,68,3
2017-10-25 21:20:00,60,4
2017-10-25 21:28:00,80,2
2017-10-25 21:36:00,100,1
2017-10-25 21:44:00,87,4
2017-10-25 21:52:00,69,1
2017-10-25 22:00:00,61,2
2017-10-25 22:08:00,47,1
2017-10-25 22:16:00,52,2
2017-10-25 22:24:00,66,4
2017-10-25 22:32:00,54,1
2017-10-25 22:40:00,70,3
2017-10-25 22:48:00,63,1
2017-10-25 22:56:00,56,4
2017-10-25 23:04:00,65,5
2017-10-25 23:12:00,62,3
2017-10-25 23:20:00,71,1
2017-10-25 23:28:00,59,2
2017-10-25 23:36:00,57,1
2017-10-25 23:44:00,64,1
2017-10-25 23:52:00,65,0
2017-10-26 00:00:00,58,3
2017-10-26 00:00:00,73,4
2017-10-26 00:08:00,79,2
2017-10-26 00:16:00,77,4
2017-10-26 00:24:00,66,2
2017-10-26 00:32:00,71,2
2017-10-26 00:40:00,80,2
2017-10-26 00:48:00,58,2
2017-10-26 00:56:00,74,2
2017-10-26 01:04:00,76,2
2017-10-26 01:12:00,68,1
2017-10-26 01:20:00,92,4
2017-10-26 01:28:00,81,2
2017-10-26 01:36:00,65,0
2017-10-26 01:44:00,82,5
2017-10-26 01:52:00,74,2
2017-10-26 02:00:00,80,2
2017-10-26 02:08:00,73,2
2017-10-26 02:16:00,75,2
2017-10-26 02:24:00,82,2
2017-10-26 02:32:00,100,4
2017-10-26 02:40:00,78,4
2017-10-26 02:48:00,83,5
2017-10-26 02:56:00,67,5
2017-10-26 03:04:00,74,4
2017-10-26 03:12:00,69,3
2017-10-26 03:20:00,91,3
2017-10-26 03:28:00,85,2
2017-10-26 03:36:00,69,4
2017-10-26 03:44:00,95,4
2017-10-26 03:52:00,80,5
2017-10-26 04:00:00,75,4
2017-10-26 04:08:00,87,2
2017-10-26 04:16:00,73,4
2017-10-26 04:24:00,90,2
2017-10-26 04:32:00,79,1
2017-10-26 04:40:00,87,1
2017-10-26 04:48:00,82,4
2017-10-26 04:56:00,94,2
2017-10-26 05:04:00,78,3
2017-10-26 05:12:00,75,4
2017-10-26 05:20:00,87,3
2017-10-26 05:28:00,87,3
2017-10-26 05:36:00,73,3
2017-10-26 05:44:00,76,3
2017-10-26 05:52:00,79,7
2017-10-26 06:00:00,71,3
2017-10-26 06:08:00,78,3
2017-10-26 06:16:00,68,6
2017-10-26 06:24:00,66,6
2017-10-26 06:32:00,67,5
2017-10-26 06:40:00,55,3
2017-10-26 06:48:00,65,4
2017-10-26 06:56:00,61,5
2017-10-26 07:04:00,78,1
2017-10-26 07:12:00,69,4
2017-10-26 07:20:00,70,3
2017-10-26 07:28:00,59,2
2017-10-26 07:36:00,56,2
2017-10-26 07:44:00,50,1
2017-10-26 07:52:00,58,8
2017-10-26 08:00:00,52,2
2017-10-26 08:08:00,60,2
2017-10-26 08:16:00,60,4
2017-10-26 08:24:00,59,5
2017-10-26 08:32:00,53,1
2017-10-26 08:40:00,58,3
2017-10-26 08:48:00,57,2
2017-10-26 08:56:00,50,4
2017-10-26 09:04:00,64,2
2017-10-26 09:12:00,64,4
2017-10-26 09:20:00,52,3
2017-10-26 09:28:00,61,1
2017-10-26 09:36:00,50,4
2017-10-26 09:44:00,47,2
2017-10-26 09:52:00,50,1
2017-10-26 10:00:00,49,3
2017-10-26 10:08:00,58,1
2017-10-26 10:16:00,54,2
2017-10-26 10:24:00,60,1
2017-10-26 10:32:00,52,1
2017-10-26 10:40:00,65,4
2017-10-26 10:48:00,63,3
2017-10-26 10:56:00,65,7
2017-10-26 11:04:00,65,3
2017-10-26 11:12:00,67,2
2017-10-26 11:20:00,64,2
2017-10-26 11:28:00,68,3
2017-10-26 11:36:00,69,2
2017-10-26 11:44:00,62,4
2017-10-26 11:52:00,66,4
2017-10-26 12:00:00,68,3
2017-10-26 12:08:00,68,4
2017-10-26 12:16:00,66,4
2017-10-26 12:24:00,67,6
2017-10-26 12:32:00,80,6
2017-10-26 12:40:00,64,2
2017-10-26 12:48:00,57,2
2017-10-26 12:56:00,64,2
2017-10-26 13:04:00,65,4
2017-10-26 13:12:00,57,0
2017-10-26 13:20:00,67,4
2017-10-26 13:28:00,67,2
2017-10-26 13:36:00,60,0
2017-10-26 13:44:00,66,4
2017-10-26 13:52:00,65,0
2017-10-26 14:00:00,54,3
2017-10-26 14:08:00,78,3
2017-10-26 14:16:00,89,4
2017-10-26 14:24:00,80,1
2017-10-26 14:32:00,77,1
2017-10-26 14:40:00,72,3
2017-10-26 14:48:00,64,5
2017-10-26 14:56:00,62,2
2017-10-26 15:04:00,65,2
2017-10-26 15:12:00,76,4
2017-10-26 15:20:00,67,1
2017-10-26 15:28:00,66,3
2017-10-26 15:36:00,63,3
2017-10-26 15:44:00,67,4
2017-10-26 15:52:00,70,2
2017-10-26 16:00:00,60,3
2017-10-26 16:08:00,64,2
2017-10-26 16:16:00,66,4
2017-10-26 16:24:00,66,3
2017-10-26 16:32:00,68,3
2017-10-26 16:40:00,72,3
2017-10-26 16:48:00,66,1
2017-10-26 16:56:00,69,2
2017-10-26 17:04:00,77,4
2017-10-26 17:12:00,62,2
2017-10-26 17:20:00,62,1
2017-10-26 17:28:00,79,3
2017-10-26 17:36:00,85,2
2017-10-26 17:44:00,72,2
2017-10-26 17:52:00,70,2
2017-10-26 18:00:00,76,0
2017-10-26 18:08:00,61,2
2017-10-26 18:16:00,64,3
2017-10-26 18:24:00,65,2
2017-10-26 18:32:00,53,3
2017-10-26 18:40:00,71,5
2017-10-26 18:48:00,61,4
2017-10-26 18:56:00,51,6
2017-10-26 19:04:00,67,3
2017-10-26 19:12:00,67,1
2017-10-26 19:20:00,61,3
2017-10-26 19:28:00,73,4
2017-10-26 19:36:00,57,3
2017-10-26 19:44:00,60,0
2017-10-26 19:52:00,54,3
2017-10-26 20:00:00,74,3
2017-10-26 20:08:00,77,2
2017-10-26 20:16:00,56,3
2017-10-26 20:24:00,60,1
2017-10-26 20:32:00,76,1
2017-10-26 20:40:00,76,4
2017-10-26 20:48:00,73,4
2017-10-26 20:56:00,69,3
2017-10-26 21:04:00,63,3
2017-10-26 21:12:00,80,3
2017-10-26 21:20:00,70,4
2017-10-26 21:28:00,70,1
2017-10-26 21:36:00,73,3
2017-10-26 21:44:00,65,2
2017-10-26 21:52:00,66,6
2017-10-26 22:00:00,66,3
2017-10-26 22:08:00,67,3
2017-10-26 22:16:00,64,3
2017-10-26 22:24:00,64,2
2017-10-26 22:32:00,75,2
2017-10-26 22:40:00,65,3
2017-10-26 22:48:00,63,2
2017-10-26 22:56:00,67,4
2017-10-26 23:04:00,52,1
2017-10-26 23:12:00,72,1
2017-10-26 23:20:00,59,3
2017-10-26 23:28:00,71,1
2017-10-26 23:36:00,56,4
2017-10-26 23:44:00,60,2
2017-10-26 23:52:00,60,3
2017-10-27 00:00:00,67,3
2017-10-27 00:00:00,90,3
2017-10-27 00:08:00,75,5
2017-10-27 00:16:00,89,2
2017-10-27 00:24:00,90,5
2017-10-27 00:32:00,83,2
2017-10-27 00:40:00,72,3
2017-10-27 00:48:00,80,3
2017-10-27 00:56:00,60,0
2017-10-27 01:04:00,83,1
2017-10-27 01:12:00,100,2
2017-10-27 01:20:00,89,9
2017-10-27 01:28:00,92,7
2017-10-27 01:36:00,93,1
2017-10-27 01:44:00,79,5
2017-10-27 01:52:00,86,3
2017-10-27 02:00:00,70,2
2017-10-27 02:08:00,93,3
2017-10-27 02:16:00,86,2
2017-10-27 02:24:00,92,4
2017-10-27 02:32:00,90,6
2017-10-27 02:40:00,71,4
2017-10-27 02:48:00,71,6
2017-10-27 02:56:00,87,0
2017-10-27 03:04:00,87,12
2017-10-27 03:12:00,81,5
2017-10-27 03:20:00,76,5
2017-10-27 03:28:00,98,2
2017-10-27 03:36:00,83,4
2017-10-27 03:44:00,78,4
2017-10-27 03:52:00,81,4
2017-10-27 04:00:00,84,1
2017-10-27 04:08:00,84,5
2017-10-27 04:16:00,67,4
2017-10-27 04:24:00,83,5
2017-10-27 04:32:00,80,0
2017-10-27 04:40:00,95,5
2017-10-27 04:48:00,98,9
2017-10-27 04:56:00,81,4
2017-10-27 05:04:00,93,4
2017-10-27 05:12:00,73,4
2017-10-27 05:20:00,97,5
2017-10-27 05:28:00,83,6
2017-10-27 05:36:00,69,4
2017-10-27 05:44:00,81,3
2017-10-27 05:52:00,74,5
2017-10-27 06:00:00,71,1
2017-10-27 06:08:00,86,5
2017-10-27 06:16:00,76,4
2017-10-27 06:24:00,78,4
2017-10-27 06:32:00,77,2
2017-10-27 06:40:00,72,2
2017-10-27 06:48:00,68,4
2017-10-27 06:56:00,71,5
2017-10-27 07:04:00,75,4
2017-10-27 07:12:00,70,2
2017-10-27 07:20:00,75,4
2017-10-27 07:28:00,63,2
2017-10-27 07:36:00,68,4
2017-10-27 07:44:00,81,8
2017-10-27 07:52:00,71,7
2017-10-27 08:00:00,56,4
2017-10-27 08:08:00,78,4
2017-10-27 08:16:00,52,6
2017-10-27 08:24:00,56,6
2017-10-27 08:32:00,80,0
2017-10-27 08:40:00,48,1
2017-10-27 08:48:00,64,2
2017-10-27 08:56:00,63,7
2017-10-27 09:04:00,62,4
2017-10-27 09:12:00,60,5
2017-10-27 09:20:00,72,5
2017-10-27 09:28:00,64,3
2017-10-27 09:36:00,63,1
2017-10-27 09:44:00,59,3
2017-10-27 09:52:00,64,4
2017-10-27 10:00:00,69,4
2017-10-27 10:08:00,56,7
2017-10-27 10:16:00,74,4
2017-10-27 10:24:00,68,3
2017-10-27 10:32:00,69,2
2017-10-27 10:40:00,73,2
2017-10-27 10:48:00,68,3
2017-10-27 10:56:00,69,2
2017-10-27 11:04:00,78,2
2017-10-27 11:12:00,78,3
2017-10-27 11:20:00,59,5
2017-10-27 11:28:00,74,3
2017-10-27 11:36:00,67,1
2017-10-27 11:44:00,64,4
2017-10-27 11:52:00,60,1
2017-10-27 12:00:00,58,1
2017-10-27 12:08:00,54,3
2017-10-27 12:16:00,64,3
2017-10-27 12:24:00,64,4
2017-10-27 12:32:00,65,3
2017-10-27 12:40:00,62,3
2017-10-27 12:48:00,54,4
2017-10-27 12:56:00,60,4
2017-10-27 13:04:00,51,2
2017-10-27 13:12:00,59,2
2017-10-27 13:20:00,75,5
2017-10-27 13:28:00,73,5
2017-10-27 13:36:00,69,2
2017-10-27 13:44:00,65,3
2017-10-27 13:52:00,69,3
2017-10-27 14:00:00,77,4
2017-10-27 14:08:00,73,3
2017-10-27 14:16:00,61,4
2017-10-27 14:24:00,67,4
2017-10-27 14:32:00,69,3
2017-10-27 14:40:00,68,4
2017-10-27 14:48:00,71,5
2017-10-27 14:56:00,79,2
2017-10-27 15:04:00,69,1
2017-10-27 15:12:00,79,3
2017-10-27 15:20:00,70,1
2017-10-27 15:28:00,67,1
2017-10-27 15:36:00,80,1
2017-10-27 15:44:00,84,2
2017-10-27 15:52:00,63,3
2017-10-27 16:00:00,61,1
2017-10-27 16:08:00,71,2
2017-10-27 16:16:00,73,1
2017-10-27 16:24:00,56,2
2017-10-27 16:32:00,59,0
2017-10-27 16:40:00,64,3
2017-10-27 16:48:00,65,4
2017-10-27 16:56:00,65,2
2017-10-27 17:04:00,65,2
2017-10-27 17:12:00,68,2
2017-10-27 17:20:00,76,1
2017-10-27 17:28:00,64,4
2017-10-27 17:36:00,62,3
2017-10-27 17:44:00,67,3
2017-10-27 17:52:00,70,2
2017-10-27 18:00:00,72,0
2017-10-27 18:08:00,68,5
2017-10-27 18:16:00,70,1
2017-10-27 18:24:00,75,4
2017-10-27 18:32:00,66,1
2017-10-27 18:40:00,59,2
2017-10-27 18:48:00,61,1
2017-10-27 18:56:00,73,5
2017-10-27 19:04:00,71,4
2017-10-27 19:12:00,61,1
2017-10-27 19:20:00,79,4
2017-10-27 19:28:00,70,5
2017-10-27 19:36:00,71,6
2017-10-27 19:44:00,68,2
2017-10-27 19:52:00,70,2
