date,bitcoin,btc,etherium,etc
2018-05-02 15:52:00,55,2,0,20
2018-05-02 16:00:00,48,3,0,40
2018-05-02 16:08:00,71,2,0,41
2018-05-02 16:16:00,67,3,0,0
2018-05-02 16:24:00,67,1,0,0
2018-05-02 16:32:00,47,5,0,21
2018-05-02 16:40:00,48,0,0,0
2018-05-02 16:48:00,64,3,0,0
2018-05-02 16:56:00,65,2,0,21
2018-05-02 17:04:00,50,4,0,21
2018-05-02 17:12:00,54,3,0,0
2018-05-02 17:20:00,61,3,0,64
2018-05-02 17:28:00,52,4,0,0
2018-05-02 17:36:00,46,1,22,0
2018-05-02 17:44:00,51,2,0,0
2018-05-02 17:52:00,71,2,22,0
2018-05-02 18:00:00,47,0,0,0
2018-05-02 18:08:00,48,6,0,0
2018-05-02 18:16:00,44,1,0,22
2018-05-02 18:24:00,54,5,0,44
2018-05-02 18:32:00,56,1,0,22
2018-05-02 18:40:00,50,6,0,0
2018-05-02 18:48:00,55,5,0,0
2018-05-02 18:56:00,38,6,0,0
2018-05-02 19:04:00,46,2,43,43
2018-05-02 19:12:00,47,1,0,43
2018-05-02 19:20:00,56,1,0,0
2018-05-02 19:28:00,58,6,0,22
2018-05-02 19:36:00,54,2,0,45
2018-05-02 19:44:00,46,5,0,0
2018-05-02 19:52:00,58,0,0,45
2018-05-02 20:00:00,52,1,0,23
2018-05-02 20:08:00,43,1,24,24
2018-05-02 20:16:00,58,4,24,0
2018-05-02 20:24:00,49,3,0,72
2018-05-02 20:32:00,37,1,0,0
2018-05-02 20:40:00,46,4,0,0
2018-05-02 20:48:00,61,2,0,0
2018-05-02 20:56:00,55,2,0,51
2018-05-02 21:04:00,59,2,0,0
2018-05-02 21:12:00,67,0,0,28
2018-05-02 21:20:00,69,4,0,28
2018-05-02 21:28:00,54,1,0,0
2018-05-02 21:36:00,72,0,0,0
2018-05-02 21:44:00,49,1,0,30
2018-05-02 21:52:00,78,0,0,31
2018-05-02 22:00:00,57,3,0,0
2018-05-02 22:08:00,63,4,0,0
2018-05-02 22:16:00,56,0,0,0
2018-05-02 22:24:00,61,1,0,0
2018-05-02 22:32:00,66,0,34,34
2018-05-02 22:40:00,70,5,0,0
2018-05-02 22:48:00,51,5,0,0
2018-05-02 22:56:00,70,5,0,0
2018-05-02 23:04:00,71,6,0,0
2018-05-02 23:12:00,71,0,0,0
2018-05-02 23:20:00,46,3,0,0
2018-05-02 23:28:00,45,2,0,0
2018-05-02 23:36:00,62,5,0,0
2018-05-02 23:44:00,52,2,0,0
2018-05-02 23:52:00,59,3,0,0
2018-05-03 00:00:00,63,0,37,0
2018-05-03 00:00:00,64,0,33,0
2018-05-03 00:08:00,79,0,0,33
2018-05-03 00:16:00,56,3,0,0
2018-05-03 00:24:00,52,2,0,31
2018-05-03 00:32:00,58,3,0,31
2018-05-03 00:40:00,52,0,31,0
2018-05-03 00:48:00,57,5,31,0
2018-05-03 00:56:00,56,2,0,0
2018-05-03 01:04:00,78,2,0,31
2018-05-03 01:12:00,63,3,0,31
2018-05-03 01:20:00,62,3,0,61
2018-05-03 01:28:00,66,3,0,30
2018-05-03 01:36:00,46,0,31,30
2018-05-03 01:44:00,67,5,0,31
2018-05-03 01:52:00,57,3,0,0
2018-05-03 02:00:00,70,5,0,0
2018-05-03 02:08:00,50,2,0,0
2018-05-03 02:16:00,51,0,0,31
2018-05-03 02:24:00,36,2,0,0
2018-05-03 02:32:00,51,0,0,0
2018-05-03 02:40:00,70,6,0,32
2018-05-03 02:48:00,53,8,0,0
2018-05-03 02:56:00,61,5,0,0
2018-05-03 03:04:00,84,2,33,33
2018-05-03 03:12:00,100,3,0,0
2018-05-03 03:20:00,65,0,0,33
2018-05-03 03:28:00,56,3,0,33
2018-05-03 03:36:00,72,3,0,0
2018-05-03 03:44:00,54,7,0,0
2018-05-03 03:52:00,53,3,0,34
2018-05-03 04:00:00,67,9,0,34
2018-05-03 04:08:00,44,0,0,0
2018-05-03 04:16:00,65,3,0,34
2018-05-03 04:24:00,63,0,0,33
2018-05-03 04:32:00,86,3,0,100
2018-05-03 04:40:00,63,3,0,0
2018-05-03 04:48:00,73,8,33,33
2018-05-03 04:56:00,71,3,0,33
2018-05-03 05:04:00,64,5,0,0
2018-05-03 05:12:00,83,2,32,32
2018-05-03 05:20:00,61,2,32,32
2018-05-03 05:28:00,43,0,0,0
2018-05-03 05:36:00,74,3,0,0
2018-05-03 05:44:00,47,3,0,31
2018-05-03 05:52:00,47,5,0,0
2018-05-03 06:00:00,55,2,0,30
2018-05-03 06:08:00,73,3,0,0
2018-05-03 06:16:00,51,3,29,0
2018-05-03 06:24:00,52,1,0,0
2018-05-03 06:32:00,51,4,0,0
2018-05-03 06:40:00,62,3,0,0
2018-05-03 06:48:00,41,1,28,55
2018-05-03 06:56:00,40,0,27,0
2018-05-03 07:04:00,47,7,0,53
2018-05-03 07:12:00,60,1,53,0
2018-05-03 07:20:00,55,7,0,0
2018-05-03 07:28:00,36,1,0,53
2018-05-03 07:36:00,63,4,0,0
2018-05-03 07:44:00,59,3,0,26
2018-05-03 07:52:00,53,7,0,0
2018-05-03 08:00:00,43,3,0,26
2018-05-03 08:08:00,44,5,0,26
2018-05-03 08:16:00,51,4,0,28
2018-05-03 08:24:00,45,1,26,0
2018-05-03 08:32:00,48,3,0,0
2018-05-03 08:40:00,43,4,0,25
2018-05-03 08:48:00,41,1,0,75
2018-05-03 08:56:00,56,5,0,0
2018-05-03 09:04:00,54,5,0,25
2018-05-03 09:12:00,43,5,0,0
2018-05-03 09:20:00,60,4,0,49
2018-05-03 09:28:00,58,7,0,24
2018-05-03 09:36:00,56,5,0,0
2018-05-03 09:44:00,65,5,0,24
2018-05-03 09:52:00,63,5,0,48
2018-05-03 10:00:00,38,0,0,24
2018-05-03 10:08:00,61,2,0,48
2018-05-03 10:16:00,64,2,0,71
2018-05-03 10:24:00,54,2,0,47
2018-05-03 10:32:00,57,4,0,24
2018-05-03 10:40:00,42,4,0,46
2018-05-03 10:48:00,47,1,23,45
2018-05-03 10:56:00,54,3,0,0
2018-05-03 11:04:00,63,1,0,23
2018-05-03 11:12:00,46,2,0,22
2018-05-03 11:20:00,56,2,0,43
2018-05-03 11:28:00,51,1,0,21
2018-05-03 11:36:00,54,2,0,21
2018-05-03 11:44:00,49,3,0,21
2018-05-03 11:52:00,60,4,0,21
2018-05-03 12:00:00,47,4,41,0
2018-05-03 12:08:00,53,6,0,0
2018-05-03 12:16:00,49,2,0,59
2018-05-03 12:24:00,57,4,0,20
2018-05-03 12:32:00,46,3,0,19
2018-05-03 12:40:00,49,2,19,19
2018-05-03 12:48:00,67,5,0,37
2018-05-03 12:56:00,52,3,0,56
2018-05-03 13:04:00,53,5,0,0
2018-05-03 13:12:00,59,4,0,37
2018-05-03 13:20:00,61,1,18,18
2018-05-03 13:28:00,62,3,0,18
2018-05-03 13:36:00,44,5,0,37
2018-05-03 13:44:00,60,5,0,36
2018-05-03 13:52:00,82,1,0,53
2018-05-03 14:00:00,58,3,0,0
2018-05-03 14:08:00,62,4,0,0
2018-05-03 14:16:00,66,2,0,35
2018-05-03 14:24:00,55,2,18,17
2018-05-03 14:32:00,54,6,0,18
2018-05-03 14:40:00,79,0,0,17
2018-05-03 14:48:00,69,4,17,17
2018-05-03 14:56:00,63,4,18,18
2018-05-03 15:04:00,72,4,0,0
2018-05-03 15:12:00,60,4,0,0
2018-05-03 15:20:00,63,4,18,18
2018-05-03 15:28:00,61,4,0,91
2018-05-03 15:36:00,62,2,18,18
2018-05-03 15:44:00,56,5,0,0
2018-05-03 15:52:00,73,3,0,18
2018-05-03 16:00:00,56,2,0,37
2018-05-03 16:08:00,67,2,0,36
2018-05-03 16:16:00,56,3,18,18
2018-05-03 16:24:00,61,1,18,37
2018-05-03 16:32:00,53,3,0,18
2018-05-03 16:40:00,59,1,18,18
2018-05-03 16:48:00,56,2,0,0
2018-05-03 16:56:00,68,3,0,0
2018-05-03 17:04:00,54,2,0,38
2018-05-03 17:12:00,80,4,0,0
2018-05-03 17:20:00,65,0,0,19
2018-05-03 17:28:00,73,3,0,19
2018-05-03 17:36:00,48,4,0,19
2018-05-03 17:44:00,52,1,37,0
2018-05-03 17:52:00,88,3,19,37
2018-05-03 18:00:00,67,0,0,56
2018-05-03 18:08:00,72,9,20,59
2018-05-03 18:16:00,71,3,0,38
2018-05-03 18:24:00,65,8,0,19
2018-05-03 18:32:00,63,3,0,0
2018-05-03 18:40:00,82,1,0,0
2018-05-03 18:48:00,40,0,0,0
2018-05-03 18:56:00,60,3,0,39
2018-05-03 19:04:00,58,1,0,59
2018-05-03 19:12:00,74,3,0,80
2018-05-03 19:20:00,65,1,0,20
2018-05-03 19:28:00,71,2,0,0
2018-05-03 19:36:00,56,0,0,41
2018-05-03 19:44:00,66,2,0,20
2018-05-03 19:52:00,58,1,0,0
2018-05-03 20:00:00,60,3,21,0
2018-05-03 20:08:00,65,5,0,22
2018-05-03 20:16:00,73,3,22,65
2018-05-03 20:24:00,66,0,45,0
2018-05-03 20:32:00,67,5,0,22
2018-05-03 20:40:00,67,7,0,23
2018-05-03 20:48:00,54,4,23,23
2018-05-03 20:56:00,70,2,23,23
2018-05-03 21:04:00,66,1,0,0
2018-05-03 21:12:00,71,3,0,25
2018-05-03 21:20:00,65,8,0,0
2018-05-03 21:28:00,72,3,0,0
2018-05-03 21:36:00,65,7,0,0
2018-05-03 21:44:00,62,5,0,0
2018-05-03 21:52:00,75,4,0,28
2018-05-03 22:00:00,65,6,0,0
2018-05-03 22:08:00,59,0,0,29
2018-05-03 22:16:00,64,0,30,0
2018-05-03 22:24:00,57,5,0,0
2018-05-03 22:32:00,43,3,0,0
2018-05-03 22:40:00,68,6,0,0
2018-05-03 22:48:00,56,0,0,63
2018-05-03 22:56:00,72,0,0,31
2018-05-03 23:04:00,81,2,0,0
2018-05-03 23:12:00,56,8,0,0
2018-05-03 23:20:00,65,2,0,0
2018-05-03 23:28:00,70,3,0,32
2018-05-03 23:36:00,68,2,33,0
2018-05-03 23:44:00,81,3,0,33
2018-05-03 23:52:00,78,2,0,0
2018-05-04 00:00:00,71,3,0,0
2018-05-04 00:00:00,80,4,0,0
2018-05-04 00:08:00,65,4,32,0
2018-05-04 00:16:00,80,4,0,0
2018-05-04 00:24:00,64,2,32,0
2018-05-04 00:32:00,65,7,0,0
2018-05-04 00:40:00,75,2,0,0
2018-05-04 00:48:00,78,2,0,0
2018-05-04 00:56:00,53,2,31,31
2018-05-04 01:04:00,62,5,0,0
2018-05-04 01:12:00,63,5,0,0
2018-05-04 01:20:00,64,2,0,0
2018-05-04 01:28:00,70,7,0,0
2018-05-04 01:36:00,78,5,0,0
2018-05-04 01:44:00,79,0,31,0
2018-05-04 01:52:00,72,2,0,0
2018-05-04 02:00:00,76,2,0,0
2018-05-04 02:08:00,75,5,0,0
2018-05-04 02:16:00,69,0,0,31
2018-05-04 02:24:00,89,0,0,0
2018-05-04 02:32:00,68,0,0,63
2018-05-04 02:40:00,67,2,0,0
2018-05-04 02:48:00,68,4,0,0
2018-05-04 02:56:00,62,4,0,0
2018-05-04 03:04:00,83,0,0,0
2018-05-04 03:12:00,50,4,0,0
2018-05-04 03:20:00,73,0,0,0
2018-05-04 03:28:00,71,6,0,0
2018-05-04 03:36:00,69,6,0,0
2018-05-04 03:44:00,84,6,0,0
2018-05-04 03:52:00,89,0,0,0
2018-05-04 04:00:00,59,4,0,34
2018-05-04 04:08:00,62,8,0,35
2018-05-04 04:16:00,86,6,0,0
2018-05-04 04:24:00,100,0,34,34
2018-05-04 04:32:00,66,4,0,0
2018-05-04 04:40:00,60,8,34,34
2018-05-04 04:48:00,62,2,0,67
2018-05-04 04:56:00,43,11,33,0
2018-05-04 05:04:00,89,0,0,33
2018-05-04 05:12:00,85,9,33,65
2018-05-04 05:20:00,78,5,0,63
2018-05-04 05:28:00,70,4,31,63
2018-05-04 05:36:00,61,2,0,0
2018-05-04 05:44:00,48,5,0,0
2018-05-04 05:52:00,95,7,0,0
2018-05-04 06:00:00,72,3,30,0
2018-05-04 06:08:00,62,7,0,0
2018-05-04 06:16:00,65,3,29,0
2018-05-04 06:24:00,54,2,29,29
2018-05-04 06:32:00,76,3,0,0
2018-05-04 06:40:00,61,3,0,0
2018-05-04 06:48:00,62,6,0,28
2018-05-04 06:56:00,55,7,0,27
2018-05-04 07:04:00,52,10,0,0
2018-05-04 07:12:00,53,2,0,54
2018-05-04 07:20:00,66,3,0,81
2018-05-04 07:28:00,52,6,0,81
2018-05-04 07:36:00,72,8,0,27
2018-05-04 07:44:00,68,6,27,81
2018-05-04 07:52:00,50,0,26,26
2018-05-04 08:00:00,76,1,0,26
2018-05-04 08:08:00,67,1,0,52
2018-05-04 08:16:00,73,4,26,0
2018-05-04 08:24:00,72,3,0,0
2018-05-04 08:32:00,82,3,26,52
2018-05-04 08:40:00,66,7,0,77
2018-05-04 08:48:00,66,4,0,51
2018-05-04 08:56:00,65,4,25,76
2018-05-04 09:04:00,76,13,0,51
2018-05-04 09:12:00,58,6,0,25
2018-05-04 09:20:00,71,4,0,100
2018-05-04 09:28:00,61,3,25,0
2018-05-04 09:36:00,70,4,25,25
2018-05-04 09:44:00,66,4,0,74
2018-05-04 09:52:00,70,1,0,49
2018-05-04 10:00:00,53,3,0,25
2018-05-04 10:08:00,62,8,25,49
2018-05-04 10:16:00,65,1,0,49
2018-05-04 10:24:00,75,5,24,0
2018-05-04 10:32:00,65,0,0,0
2018-05-04 10:40:00,67,4,0,48
2018-05-04 10:48:00,72,5,0,23
2018-05-04 10:56:00,70,8,0,46
2018-05-04 11:04:00,71,3,0,23
2018-05-04 11:12:00,65,5,23,45
2018-05-04 11:20:00,76,4,0,44
2018-05-04 11:28:00,66,5,0,0
2018-05-04 11:36:00,75,0,0,21
2018-05-04 11:44:00,68,5,0,0
2018-05-04 11:52:00,59,2,21,0
2018-05-04 12:00:00,49,7,0,0
2018-05-04 12:08:00,64,3,21,0
2018-05-04 12:16:00,71,3,20,0
2018-05-04 12:24:00,64,1,0,41
2018-05-04 12:32:00,69,0,0,20
2018-05-04 12:40:00,70,1,0,0
2018-05-04 12:48:00,70,5,0,19
2018-05-04 12:56:00,81,6,0,19
2018-05-04 13:04:00,50,4,19,19
2018-05-04 13:12:00,51,2,0,19
2018-05-04 13:20:00,66,2,0,19
2018-05-04 13:28:00,68,3,0,18
2018-05-04 13:36:00,64,3,0,37
2018-05-04 13:44:00,76,2,0,18
2018-05-04 13:52:00,58,5,0,55
2018-05-04 14:00:00,63,3,18,18
2018-05-04 14:08:00,60,1,18,0
2018-05-04 14:16:00,64,4,0,18
2018-05-04 14:24:00,79,5,0,55
2018-05-04 14:32:00,64,3,0,36
2018-05-04 14:40:00,73,5,0,36
2018-05-04 14:48:00,71,2,0,36
2018-05-04 14:56:00,74,3,0,18
2018-05-04 15:04:00,62,1,0,37
2018-05-04 15:12:00,74,4,0,19
2018-05-04 15:20:00,72,4,19,37
2018-05-04 15:28:00,58,3,19,0
2018-05-04 15:36:00,85,4,0,37
2018-05-04 15:44:00,59,0,0,19
2018-05-04 15:52:00,51,2,0,0
2018-05-04 16:00:00,62,4,0,19
2018-05-04 16:08:00,79,4,19,19
2018-05-04 16:16:00,63,3,0,19
2018-05-04 16:24:00,63,5,0,38
2018-05-04 16:32:00,75,7,0,0
2018-05-04 16:40:00,57,3,19,19
2018-05-04 16:48:00,63,2,0,0
2018-05-04 16:56:00,59,5,0,0
2018-05-04 17:04:00,84,1,0,0
2018-05-04 17:12:00,74,5,0,20
2018-05-04 17:20:00,57,7,0,20
2018-05-04 17:28:00,75,2,0,0
2018-05-04 17:36:00,72,3,20,0
2018-05-04 17:44:00,60,1,0,0
2018-05-04 17:52:00,53,3,0,0
2018-05-04 18:00:00,57,1,40,20
2018-05-04 18:08:00,68,1,0,20
2018-05-04 18:16:00,59,0,20,0
2018-05-04 18:24:00,59,4,0,20
2018-05-04 18:32:00,57,3,41,0
2018-05-04 18:40:00,66,2,20,0
2018-05-04 18:48:00,70,2,0,62
2018-05-04 18:56:00,65,7,0,21
2018-05-04 19:04:00,74,1,0,0
2018-05-04 19:12:00,62,1,0,21
2018-05-04 19:20:00,58,8,0,0
2018-05-04 19:28:00,67,2,0,0
2018-05-04 19:36:00,56,1,0,0
2018-05-04 19:44:00,56,0,0,22
2018-05-04 19:52:00,72,4,0,44
2018-05-04 20:00:00,76,1,0,22
2018-05-04 20:08:00,66,3,0,0
2018-05-04 20:16:00,89,5,0,0
2018-05-04 20:24:00,65,1,0,23
2018-05-04 20:32:00,68,3,24,24
2018-05-04 20:40:00,59,4,0,24
2018-05-04 20:48:00,63,1,0,0
2018-05-04 20:56:00,60,3,0,24
2018-05-04 21:04:00,56,1,52,26
2018-05-04 21:12:00,64,3,52,26
2018-05-04 21:20:00,59,0,0,27
2018-05-04 21:28:00,86,5,0,55
2018-05-04 21:36:00,58,5,0,0
2018-05-04 21:44:00,83,5,0,0
2018-05-04 21:52:00,64,6,58,0
2018-05-04 22:00:00,77,0,0,0
2018-05-04 22:08:00,56,5,0,30
2018-05-04 22:16:00,49,3,30,61
2018-05-04 22:24:00,76,3,0,0
2018-05-04 22:32:00,66,4,0,31
2018-05-04 22:40:00,70,0,0,0
2018-05-04 22:48:00,77,7,32,32
2018-05-04 22:56:00,55,0,0,0
2018-05-04 23:04:00,79,4,0,0
2018-05-04 23:12:00,57,2,0,34
2018-05-04 23:20:00,58,2,0,0
2018-05-04 23:28:00,65,0,0,0
2018-05-04 23:36:00,89,0,0,0
2018-05-04 23:44:00,68,2,0,34
2018-05-04 23:52:00,57,2,0,0
2018-05-05 00:00:00,56,4,0,0
2018-05-05 00:00:00,56,4,0,0
2018-05-05 00:08:00,52,0,0,28
2018-05-05 00:16:00,72,0,0,28
2018-05-05 00:24:00,60,2,0,0
2018-05-05 00:32:00,56,4,0,28
2018-05-05 00:40:00,52,2,0,28
2018-05-05 00:48:00,70,2,28,0
2018-05-05 00:56:00,61,0,0,0
2018-05-05 01:04:00,74,4,0,0
2018-05-05 01:12:00,64,4,0,0
2018-05-05 01:20:00,63,2,0,0
2018-05-05 01:28:00,70,6,0,0
2018-05-05 01:36:00,89,2,0,0
2018-05-05 01:44:00,54,0,0,0
2018-05-05 01:52:00,54,0,0,0
2018-05-05 02:00:00,63,2,0,28
2018-05-05 02:08:00,65,4,0,0
2018-05-05 02:16:00,61,6,0,55
2018-05-05 02:24:00,91,6,0,0
2018-05-05 02:32:00,65,0,0,0
2018-05-05 02:40:00,56,4,0,84
2018-05-05 02:48:00,55,2,0,0
2018-05-05 02:56:00,70,2,0,29
2018-05-05 03:04:00,69,2,0,0
2018-05-05 03:12:00,71,2,0,0
2018-05-05 03:20:00,70,2,0,0
2018-05-05 03:28:00,100,6,0,0
2018-05-05 03:36:00,36,4,0,0
2018-05-05 03:44:00,66,6,0,0
2018-05-05 03:52:00,48,2,0,29
2018-05-05 04:00:00,62,4,0,0
2018-05-05 04:08:00,98,6,0,0
2018-05-05 04:16:00,48,6,0,30
2018-05-05 04:24:00,67,2,0,0
2018-05-05 04:32:00,59,8,0,0
2018-05-05 04:40:00,99,2,0,0
2018-05-05 04:48:00,51,2,0,0
2018-05-05 04:56:00,71,0,29,0
2018-05-05 05:04:00,69,2,0,0
2018-05-05 05:12:00,61,2,29,29
2018-05-05 05:20:00,62,2,28,0
2018-05-05 05:28:00,51,4,0,28
2018-05-05 05:36:00,62,4,0,28
2018-05-05 05:44:00,50,2,0,56
2018-05-05 05:52:00,80,9,0,0
2018-05-05 06:00:00,59,2,0,0
2018-05-05 06:08:00,51,6,0,54
2018-05-05 06:16:00,50,9,0,54
2018-05-05 06:24:00,48,2,0,0
2018-05-05 06:32:00,62,4,26,26
2018-05-05 06:40:00,60,4,0,0
2018-05-05 06:48:00,62,4,0,26
2018-05-05 06:56:00,56,7,0,0
2018-05-05 07:04:00,51,9,0,0
2018-05-05 07:12:00,69,3,0,0
2018-05-05 07:20:00,63,5,0,25
2018-05-05 07:28:00,64,3,0,0
2018-05-05 07:36:00,59,2,0,0
2018-05-05 07:44:00,56,3,25,25
2018-05-05 07:52:00,52,2,0,0
2018-05-05 08:00:00,63,0,0,0
2018-05-05 08:08:00,57,3,0,0
2018-05-05 08:16:00,57,5,0,0
2018-05-05 08:24:00,56,5,0,0
2018-05-05 08:32:00,55,2,0,0
2018-05-05 08:40:00,40,5,0,0
2018-05-05 08:48:00,39,2,0,0
2018-05-05 08:56:00,39,2,0,0
2018-05-05 09:04:00,69,3,0,0
2018-05-05 09:12:00,45,3,0,24
2018-05-05 09:20:00,54,2,0,24
2018-05-05 09:28:00,57,5,0,24
2018-05-05 09:36:00,36,5,0,24
2018-05-05 09:44:00,39,3,0,24
2018-05-05 09:52:00,45,7,0,0
2018-05-05 10:00:00,56,2,0,0
2018-05-05 10:08:00,73,2,0,46
2018-05-05 10:16:00,59,6,23,0
2018-05-05 10:24:00,51,3,0,0
2018-05-05 10:32:00,54,3,46,0
2018-05-05 10:40:00,74,2,0,0
2018-05-05 10:48:00,51,3,0,0
2018-05-05 10:56:00,49,4,0,0
2018-05-05 11:04:00,53,1,0,0
2018-05-05 11:12:00,57,1,0,21
2018-05-05 11:20:00,58,7,0,0
2018-05-05 11:28:00,61,0,0,0
2018-05-05 11:36:00,69,1,0,20
2018-05-05 11:44:00,58,6,0,0
2018-05-05 11:52:00,59,5,0,0
2018-05-05 12:00:00,39,4,0,20
2018-05-05 12:08:00,51,3,0,20
2018-05-05 12:16:00,54,5,20,20
2018-05-05 12:24:00,65,0,20,20
2018-05-05 12:32:00,61,6,0,0
2018-05-05 12:40:00,61,2,0,0
2018-05-05 12:48:00,66,1,0,19
2018-05-05 12:56:00,53,1,0,19
2018-05-05 13:04:00,59,2,0,55
2018-05-05 13:12:00,61,0,18,18
2018-05-05 13:20:00,70,5,0,0
2018-05-05 13:28:00,60,2,0,18
2018-05-05 13:36:00,61,1,0,36
2018-05-05 13:44:00,63,6,0,0
2018-05-05 13:52:00,58,2,0,0
2018-05-05 14:00:00,51,2,0,18
2018-05-05 14:08:00,55,3,0,0
2018-05-05 14:16:00,69,2,0,52
2018-05-05 14:24:00,44,2,0,0
2018-05-05 14:32:00,53,6,0,17
2018-05-05 14:40:00,56,2,0,0
2018-05-05 14:48:00,49,7,0,17
2018-05-05 14:56:00,48,5,0,0
2018-05-05 15:04:00,60,3,0,17
2018-05-05 15:12:00,60,2,17,0
2018-05-05 15:20:00,43,2,0,0
2018-05-05 15:28:00,66,2,0,17
2018-05-05 15:36:00,55,1,0,0
2018-05-05 15:44:00,65,4,0,35
2018-05-05 15:52:00,62,6,17,0
2018-05-05 16:00:00,39,2,0,17
2018-05-05 16:08:00,51,2,18,0
2018-05-05 16:16:00,55,3,35,17
2018-05-05 16:24:00,43,3,0,0
2018-05-05 16:32:00,64,2,0,0
2018-05-05 16:40:00,55,6,0,0
2018-05-05 16:48:00,64,3,0,0
2018-05-05 16:56:00,51,2,0,0
2018-05-05 17:04:00,57,2,0,0
2018-05-05 17:12:00,52,6,0,0
2018-05-05 17:20:00,55,3,0,0
2018-05-05 17:28:00,54,2,0,18
2018-05-05 17:36:00,54,5,0,0
2018-05-05 17:44:00,46,2,0,0
2018-05-05 17:52:00,47,1,0,0
2018-05-05 18:00:00,44,2,18,18
2018-05-05 18:08:00,55,1,0,0
2018-05-05 18:16:00,70,4,19,0
2018-05-05 18:24:00,56,1,0,0
2018-05-05 18:32:00,51,4,19,0
2018-05-05 18:40:00,39,5,0,0
2018-05-05 18:48:00,48,2,0,0
2018-05-05 18:56:00,46,1,0,0
2018-05-05 19:04:00,53,2,0,19
2018-05-05 19:12:00,52,1,0,38
2018-05-05 19:20:00,50,1,0,0
2018-05-05 19:28:00,48,1,0,0
2018-05-05 19:36:00,64,4,0,0
2018-05-05 19:44:00,54,6,0,0
2018-05-05 19:52:00,67,0,0,0
2018-05-05 20:00:00,43,0,0,20
2018-05-05 20:08:00,67,0,20,20
2018-05-05 20:16:00,45,0,0,0
2018-05-05 20:24:00,61,3,0,21
2018-05-05 20:32:00,53,1,0,0
2018-05-05 20:40:00,57,3,43,42
2018-05-05 20:48:00,38,0,0,0
2018-05-05 20:56:00,61,1,0,0
2018-05-05 21:04:00,54,4,0,0
2018-05-05 21:12:00,55,4,22,22
2018-05-05 21:20:00,52,0,0,22
2018-05-05 21:28:00,48,4,23,0
2018-05-05 21:36:00,62,3,23,0
2018-05-05 21:44:00,53,2,0,24
2018-05-05 21:52:00,37,0,0,0
2018-05-05 22:00:00,49,2,0,0
2018-05-05 22:08:00,61,3,0,100
2018-05-05 22:16:00,63,0,0,0
2018-05-05 22:24:00,38,2,26,0
2018-05-05 22:32:00,41,3,0,26
2018-05-05 22:40:00,53,3,0,0
2018-05-05 22:48:00,42,2,0,0
2018-05-05 22:56:00,56,5,0,0
2018-05-05 23:04:00,46,4,0,0
2018-05-05 23:12:00,65,2,0,0
2018-05-05 23:20:00,48,2,28,0
2018-05-05 23:28:00,54,2,0,0
2018-05-05 23:36:00,42,2,0,0
2018-05-05 23:44:00,54,4,0,0
2018-05-05 23:52:00,45,2,0,0
2018-05-06 00:00:00,63,0,0,0
